order_id,customer_id,order_date,order_status
O17708,C1512,03-04-2025,Delivered
O17709,C1330,03-04-2025,Cancelled
O17710,C1774,03-04-2025,Cancelled
O17711,C1019,03-04-2025,Delivered
O17712,C1504,03-04-2025,Placed
O17713,C1685,03-04-2025,Cancelled
O17714,C1563,03-04-2025,Placed
O17715,C1204,04-04-2025,Placed
O17716,C1213,04-04-2025,Shipped
O17717,C1596,04-04-2025,Cancelled
O17718,C1007,04-04-2025,Delivered
O17719,C1718,04-04-2025,Placed
O17720,C1595,04-04-2025,Delivered
O17721,C1521,04-04-2025,Shipped
O17722,C1406,04-04-2025,Shipped
O17723,C1155,04-04-2025,Placed
O17724,C1937,04-04-2025,Delivered
O17725,C1272,04-04-2025,Delivered
O17726,C1523,04-04-2025,Cancelled
O17727,C1163,04-04-2025,Shipped
O17728,C1772,04-04-2025,Delivered
O17729,C1342,04-04-2025,Shipped
O17730,C1334,04-04-2025,Delivered
O17731,C1402,04-04-2025,Placed
O17732,C1666,04-04-2025,
O17733,C1462,04-04-2025,Placed
O17734,C1456,04-04-2025,Cancelled
O17735,C1209,04-04-2025,Shipped
O17736,C1115,04-04-2025,
O17737,C1396,04-04-2025,Placed
O17738,C1760,04-04-2025,Shipped
O17739,C1204,04-04-2025,Delivered
O17740,C1852,04-04-2025,Shipped
O17741,C1907,04-04-2025,Delivered
O17742,C1369,04-04-2025,Cancelled
O17743,C1055,04-04-2025,Shipped
O17744,C1580,04-04-2025,Delivered
O17745,C1523,05-04-2025,Placed
O17746,C1317,05-04-2025,Placed
O17747,C1221,05-04-2025,Shipped
O17748,C1881,05-04-2025,Delivered
O17749,C1211,05-04-2025,Cancelled
O17750,C1969,05-04-2025,Cancelled
O17751,C1737,05-04-2025,Delivered
O17752,C1468,05-04-2025,Cancelled
O17753,C1616,05-04-2025,Shipped
O17754,C1942,05-04-2025,Cancelled
O17755,C1491,05-04-2025,Delivered
O17756,C1814,05-04-2025,Shipped
O17757,C1079,05-04-2025,Placed
O17758,C1905,05-04-2025,Placed
O17759,C1873,05-04-2025,Placed
O17760,C1634,05-04-2025,Placed
O17761,C1877,05-04-2025,Placed
O17762,C1969,05-04-2025,Delivered
O17763,C1952,05-04-2025,Placed
O17764,C1310,05-04-2025,Cancelled
O17765,C1390,05-04-2025,Shipped
O17766,C1099,05-04-2025,Placed
O17767,C1376,05-04-2025,Shipped
O17768,C1661,05-04-2025,Shipped
O17769,C1994,05-04-2025,Cancelled
O17770,C1759,05-04-2025,Delivered
O17771,C1077,05-04-2025,Delivered
O17772,C1427,05-04-2025,Placed
O17773,C1304,05-04-2025,Placed
O17774,C1920,05-04-2025,Placed
O17775,C1309,05-04-2025,Shipped
O17776,C1269,05-04-2025,Cancelled
O17777,C1952,05-04-2025,Shipped
O17778,C1123,05-04-2025,Placed
O17779,C1901,05-04-2025,Cancelled
O17780,C1178,05-04-2025,Placed
O17781,C1115,05-04-2025,Placed
O17782,C1742,05-04-2025,Shipped
O17783,C1466,05-04-2025,Delivered
O17784,C1276,05-04-2025,Placed
O17785,C1719,05-04-2025,Cancelled
O17786,C1064,05-04-2025,Shipped
O17787,C1220,05-04-2025,
O17788,C1407,05-04-2025,Cancelled
O17789,C1030,05-04-2025,Placed
O17790,C1509,05-04-2025,Cancelled
O17791,C1850,05-04-2025,Cancelled
O17792,C1422,05-04-2025,Shipped
O17793,C1996,05-04-2025,Placed
O17794,C1590,05-04-2025,Placed
O17795,C1672,05-04-2025,Placed
O17796,C1982,05-04-2025,
O17797,C1726,05-04-2025,Delivered
O17798,C1736,05-04-2025,Cancelled
O17799,C1207,05-04-2025,Delivered
O17800,C1024,05-04-2025,Delivered
O17801,C1986,05-04-2025,Shipped
O17802,C1240,05-04-2025,Cancelled
O17803,C1829,05-04-2025,Placed
O17804,C1665,05-04-2025,Placed
O17805,C1894,05-04-2025,Cancelled
O17806,C1572,05-04-2025,Cancelled
O17807,C1810,05-04-2025,Shipped
O17808,C1732,05-04-2025,Placed
O17809,C1293,05-04-2025,Delivered
O17810,C1090,05-04-2025,Delivered
O17811,C1467,05-04-2025,Cancelled
O17812,C1557,05-04-2025,Shipped
O17813,C1382,05-04-2025,Delivered
O17814,C1743,05-04-2025,Shipped
O17815,C1328,05-04-2025,Delivered
O17816,C1416,05-04-2025,Shipped
O17817,C1594,05-04-2025,Cancelled
O17818,C1381,05-04-2025,Cancelled
O17819,C1355,05-04-2025,Delivered
O17820,C1833,06-04-2025,Cancelled
O17821,C1691,06-04-2025,Cancelled
O17822,C1368,06-04-2025,Cancelled
O17823,C1088,06-04-2025,Delivered
O17824,C1906,06-04-2025,Shipped
O17825,C1340,06-04-2025,Delivered
O17826,C1660,06-04-2025,Cancelled
O17827,C1461,06-04-2025,Shipped
O17828,C1911,06-04-2025,Placed
O17829,C1351,06-04-2025,Shipped
O17830,C1613,06-04-2025,Delivered
O17831,C1553,06-04-2025,Shipped
O17832,C1871,06-04-2025,Shipped
O17833,C1835,06-04-2025,Shipped
O17834,C1844,06-04-2025,Cancelled
O17835,C1083,06-04-2025,Cancelled
O17836,C1901,06-04-2025,
O17837,C1513,06-04-2025,Placed
O17838,C1532,06-04-2025,Placed
O17839,C1589,06-04-2025,Placed
O17840,C1260,06-04-2025,Shipped
O17841,C1757,06-04-2025,Shipped
O17842,C1700,06-04-2025,Delivered
O17843,C1500,06-04-2025,Placed
O17844,C1333,06-04-2025,Delivered
O17845,C1561,06-04-2025,Cancelled
O17846,C1535,06-04-2025,Cancelled
O17847,C1224,06-04-2025,Delivered
O17848,C1767,06-04-2025,Cancelled
O17849,C1704,06-04-2025,Placed
O17850,C1231,06-04-2025,Cancelled
O17851,C1159,06-04-2025,Shipped
O17852,C1733,06-04-2025,Placed
O17853,C1914,06-04-2025,Placed
O17854,C1507,06-04-2025,Shipped
O17855,C1937,06-04-2025,Placed
O17856,C1711,06-04-2025,Delivered
O17857,C1247,06-04-2025,Cancelled
O17858,C1310,06-04-2025,Shipped
O17859,C1554,06-04-2025,Placed
O17860,C1974,06-04-2025,
O17861,C1024,06-04-2025,Placed
O17862,C1031,06-04-2025,Delivered
O17863,C1123,06-04-2025,Shipped
O17864,C1190,06-04-2025,Placed
O17865,C1068,06-04-2025,Delivered
O17866,C1463,06-04-2025,Placed
O17867,C1432,06-04-2025,Delivered
O17868,C1677,06-04-2025,Cancelled
O17869,C1010,06-04-2025,Delivered
O17870,C1351,06-04-2025,Cancelled
O17871,C1383,06-04-2025,Shipped
O17872,C1311,06-04-2025,Cancelled
O17873,C1634,06-04-2025,Cancelled
O17874,C1650,06-04-2025,Placed
O17875,C1695,06-04-2025,
O17876,C1032,06-04-2025,Cancelled
O17877,C1359,07-04-2025,
O17878,C1261,07-04-2025,Cancelled
O17879,C1881,07-04-2025,Cancelled
O17880,C1770,07-04-2025,Placed
O17881,C1432,07-04-2025,Delivered
O17882,C1971,07-04-2025,
O17883,C1027,07-04-2025,Cancelled
O17884,C1039,07-04-2025,Cancelled
O17885,C1777,07-04-2025,Placed
O17886,C1486,07-04-2025,Delivered
O17887,C1556,07-04-2025,Placed
O17888,C1084,07-04-2025,Shipped
O17889,C1741,07-04-2025,Placed
O17890,C1465,07-04-2025,Cancelled
O17891,C1767,07-04-2025,Delivered
O17892,C1247,07-04-2025,Cancelled
O17893,C1035,07-04-2025,Delivered
O17894,C1317,07-04-2025,Cancelled
O17895,C1221,07-04-2025,Cancelled
O17896,C1097,07-04-2025,Placed
O17897,C1700,07-04-2025,Shipped
O17898,C1607,07-04-2025,Placed
O17899,C1957,07-04-2025,Cancelled
O17900,C1070,07-04-2025,Shipped
O17901,C1474,07-04-2025,Delivered
O17902,C1713,07-04-2025,Cancelled
O17903,C1820,07-04-2025,Placed
O17904,C1259,07-04-2025,Placed
O17905,C1714,07-04-2025,Cancelled
O17906,C1178,07-04-2025,Cancelled
O17907,C1300,07-04-2025,Shipped
O17908,C1040,07-04-2025,Delivered
O17909,C1615,07-04-2025,Delivered
O17910,C1436,07-04-2025,Placed
O17911,C1703,07-04-2025,Shipped
O17912,C1991,07-04-2025,Placed
O17913,C1203,07-04-2025,Cancelled
O17914,C1497,07-04-2025,Shipped
O17915,C1005,07-04-2025,Cancelled
O17916,C1794,07-04-2025,Shipped
O17917,C1791,07-04-2025,
O17918,C1044,07-04-2025,Delivered
O17919,C1187,07-04-2025,Shipped
O17920,C1348,07-04-2025,Cancelled
O17921,C1234,07-04-2025,Cancelled
O17922,C1827,07-04-2025,Placed
O17923,C1103,07-04-2025,Shipped
O17924,C1142,07-04-2025,Shipped
O17925,C1758,07-04-2025,Placed
O17926,C1448,07-04-2025,Cancelled
O17927,C1375,07-04-2025,Cancelled
O17928,C1021,07-04-2025,Delivered
O17929,C1650,07-04-2025,Placed
O17930,C1428,07-04-2025,Cancelled
O17931,C1034,07-04-2025,Delivered
O17932,C1446,07-04-2025,Cancelled
O17933,C1068,07-04-2025,Placed
O17934,C1089,07-04-2025,Delivered
O17935,C1898,07-04-2025,Delivered
O17936,C1486,07-04-2025,Cancelled
O17937,C1519,07-04-2025,
O17938,C1928,07-04-2025,Shipped
O17939,C1123,07-04-2025,Placed
O17940,C1165,07-04-2025,Placed
O17941,C1584,07-04-2025,Shipped
O17942,C1680,07-04-2025,Shipped
O17943,C1456,07-04-2025,Delivered
O17944,C1570,07-04-2025,Delivered
O17945,C1489,07-04-2025,Placed
O17946,C1994,07-04-2025,Shipped
O17947,C1596,07-04-2025,Cancelled
O17948,C1118,07-04-2025,Placed
O17949,C1237,07-04-2025,Shipped
O17950,C1150,07-04-2025,Delivered
O17951,C1136,07-04-2025,Cancelled
O17952,C1011,07-04-2025,Delivered
O17953,C1061,07-04-2025,Placed
O17954,C1115,07-04-2025,Delivered
O17955,C1599,07-04-2025,
O17956,C1310,07-04-2025,Shipped
O17957,C1327,07-04-2025,Shipped
O17958,C1881,07-04-2025,Cancelled
O17959,C1820,07-04-2025,Shipped
O17960,C1193,07-04-2025,Cancelled
O17961,C1489,07-04-2025,Cancelled
O17962,C1219,07-04-2025,Placed
O17963,C1176,07-04-2025,Cancelled
O17964,C1566,07-04-2025,Placed
O17965,C1149,07-04-2025,Shipped
O17966,C1878,07-04-2025,Shipped
O17967,C1881,07-04-2025,Placed
O17968,C1489,07-04-2025,Placed
O17969,C1579,07-04-2025,Shipped
O17970,C1252,07-04-2025,Cancelled
O17971,C1859,07-04-2025,Delivered
O17972,C1960,07-04-2025,Shipped
O17973,C1847,07-04-2025,Delivered
O17974,C1416,07-04-2025,Placed
O17975,C1770,07-04-2025,Cancelled
O17976,C1043,07-04-2025,Delivered
O17977,C1799,07-04-2025,Cancelled
O17978,C1197,08-04-2025,Delivered
O17979,C1400,08-04-2025,Cancelled
O17980,C1620,08-04-2025,Shipped
O17981,C1766,08-04-2025,Shipped
O17982,C1490,08-04-2025,Cancelled
O17983,C1661,08-04-2025,Shipped
O17984,C1247,08-04-2025,Delivered
O17985,C1509,08-04-2025,Placed
O17986,C1443,08-04-2025,Placed
O17987,C1427,08-04-2025,Placed
O17988,C1575,08-04-2025,Placed
O17989,C1721,08-04-2025,Shipped
O17990,C1791,08-04-2025,Placed
O17991,C1378,08-04-2025,Delivered
O17992,C1402,08-04-2025,Delivered
O17993,C1475,08-04-2025,Delivered
O17994,C1310,08-04-2025,Delivered
O17995,C1941,08-04-2025,Delivered
O17996,C1875,08-04-2025,Cancelled
O17997,C1523,08-04-2025,Cancelled
O17998,C1395,08-04-2025,Shipped
O17999,C1480,08-04-2025,Delivered
O18000,C1093,08-04-2025,Cancelled
O18001,C1998,08-04-2025,Delivered
O18002,C1545,08-04-2025,Placed
O18003,C1257,08-04-2025,Delivered
O18004,C1956,08-04-2025,Delivered
O18005,C1608,09-04-2025,Shipped
O18006,C1320,09-04-2025,
O18007,C1928,09-04-2025,Shipped
O18008,C1579,09-04-2025,Shipped
O18009,C1356,09-04-2025,Delivered
O18010,C1196,09-04-2025,Delivered
O18011,C1530,09-04-2025,Cancelled
O18012,C1285,09-04-2025,Delivered
O18013,C1612,09-04-2025,Cancelled
O18014,C1685,09-04-2025,Shipped
O18015,C1786,09-04-2025,Shipped
O18016,C1821,09-04-2025,Delivered
O18017,C1194,09-04-2025,Delivered
O18018,C1729,09-04-2025,Delivered
O18019,C1209,09-04-2025,Cancelled
O18020,C1595,09-04-2025,Shipped
O18021,C1120,09-04-2025,Delivered
O18022,C1653,09-04-2025,Shipped
O18023,C1210,09-04-2025,Delivered
O18024,C1187,09-04-2025,Cancelled
O18025,C1383,09-04-2025,Shipped
O18026,C1401,09-04-2025,Cancelled
O18027,C1734,09-04-2025,Delivered
O18028,C1954,09-04-2025,Cancelled
O18029,C1550,09-04-2025,Delivered
O18030,C1149,09-04-2025,Delivered
O18031,C1620,09-04-2025,Placed
O18032,C1258,09-04-2025,Placed
O18033,C1989,09-04-2025,Cancelled
O18034,C1832,09-04-2025,Cancelled
O18035,C1003,09-04-2025,Placed
O18036,C1193,09-04-2025,Delivered
O18037,C1950,09-04-2025,Cancelled
O18038,C1465,09-04-2025,Delivered
O18039,C1523,09-04-2025,Cancelled
O18040,C1203,09-04-2025,Delivered
O18041,C1052,09-04-2025,Cancelled
O18042,C1643,09-04-2025,Cancelled
O18043,C1609,09-04-2025,Placed
O18044,C1487,09-04-2025,Cancelled
O18045,C1396,09-04-2025,Delivered
O18046,C1122,09-04-2025,Shipped
O18047,C1185,09-04-2025,Placed
O18048,C1370,09-04-2025,Placed
O18049,C1042,09-04-2025,Placed
O18050,C1284,09-04-2025,Placed
O18051,C1561,09-04-2025,Delivered
O18052,C1130,09-04-2025,Placed
O18053,C1947,09-04-2025,Cancelled
O18054,C1209,09-04-2025,Placed
O18055,C1912,09-04-2025,Placed
O18056,C1010,09-04-2025,Placed
O18057,C1345,09-04-2025,Delivered
O18058,C1291,09-04-2025,Cancelled
O18059,C1246,09-04-2025,Shipped
O18060,C1225,09-04-2025,Delivered
O18061,C1950,09-04-2025,Delivered
O18062,C1860,09-04-2025,
O18063,C1155,09-04-2025,Placed
O18064,C1566,09-04-2025,
O18065,C1780,09-04-2025,Shipped
O18066,C1175,09-04-2025,Cancelled
O18067,C1208,09-04-2025,Placed
O18068,C1977,09-04-2025,Shipped
O18069,C1093,09-04-2025,Delivered
O18070,C1828,09-04-2025,Cancelled
O18071,C1127,09-04-2025,Placed
O18072,C1252,09-04-2025,Cancelled
O18073,C1226,09-04-2025,Shipped
O18074,C1470,09-04-2025,Shipped
O18075,C1913,09-04-2025,Shipped
O18076,C1939,09-04-2025,Shipped
O18077,C1286,09-04-2025,Placed
O18078,C1003,09-04-2025,Shipped
O18079,C1687,09-04-2025,Delivered
O18080,C1445,09-04-2025,Cancelled
O18081,C1456,09-04-2025,Shipped
O18082,C1237,09-04-2025,Placed
O18083,C1867,09-04-2025,Placed
O18084,C1418,09-04-2025,Cancelled
O18085,C1453,09-04-2025,Shipped
O18086,C1756,09-04-2025,Cancelled
O18087,C1871,09-04-2025,Cancelled
O18088,C1023,09-04-2025,Delivered
O18089,C1210,09-04-2025,Cancelled
O18090,C1447,09-04-2025,Delivered
O18091,C1329,09-04-2025,Placed
O18092,C1511,09-04-2025,Cancelled
O18093,C1858,09-04-2025,Cancelled
O18094,C1621,09-04-2025,Shipped
O18095,C1381,09-04-2025,Shipped
O18096,C1720,09-04-2025,Placed
O18097,C1615,09-04-2025,Cancelled
O18098,C1806,10-04-2025,Cancelled
O18099,C1212,10-04-2025,Shipped
O18100,C1321,10-04-2025,Delivered
O18101,C1414,10-04-2025,Delivered
O18102,C1254,10-04-2025,Delivered
O18103,C1920,10-04-2025,Shipped
O18104,C1388,10-04-2025,Cancelled
O18105,C1983,10-04-2025,Placed
O18106,C1702,10-04-2025,Shipped
O18107,C1660,10-04-2025,Placed
O18108,C1463,10-04-2025,Placed
O18109,C1398,10-04-2025,Delivered
O18110,C1368,10-04-2025,Cancelled
O18111,C1020,10-04-2025,Cancelled
O18112,C1446,10-04-2025,Cancelled
O18113,C1931,10-04-2025,Cancelled
O18114,C1091,10-04-2025,Cancelled
O18115,C1261,10-04-2025,
O18116,C1234,10-04-2025,Delivered
O18117,C1375,10-04-2025,Delivered
O18118,C1490,10-04-2025,Shipped
O18119,C1172,10-04-2025,Shipped
O18120,C1874,10-04-2025,Shipped
O18121,C1866,10-04-2025,Placed
O18122,C1390,10-04-2025,Delivered
O18123,C1049,10-04-2025,Shipped
O18124,C1092,10-04-2025,Shipped
O18125,C1094,10-04-2025,Placed
O18126,C1256,10-04-2025,Placed
O18127,C1537,10-04-2025,Delivered
O18128,C1463,10-04-2025,Shipped
O18129,C1300,10-04-2025,Shipped
O18130,C1879,10-04-2025,Cancelled
O18131,C1285,10-04-2025,Shipped
O18132,C1234,10-04-2025,Cancelled
O18133,C1319,10-04-2025,Shipped
O18134,C1533,10-04-2025,Placed
O18135,C1237,10-04-2025,Placed
O18136,C1635,10-04-2025,Placed
O18137,C1586,10-04-2025,Shipped
O18138,C1295,10-04-2025,Cancelled
O18139,C1964,10-04-2025,Cancelled
O18140,C1916,10-04-2025,Shipped
O18141,C1241,10-04-2025,Placed
O18142,C1827,10-04-2025,Shipped
O18143,C1617,10-04-2025,Placed
O18144,C1068,10-04-2025,Placed
O18145,C1275,10-04-2025,Shipped
O18146,C1546,10-04-2025,Placed
O18147,C1797,10-04-2025,Cancelled
O18148,C1566,10-04-2025,Delivered
O18149,C1740,10-04-2025,Shipped
O18150,C1156,10-04-2025,Shipped
O18151,C1251,10-04-2025,
O18152,C1333,10-04-2025,Shipped
O18153,C1784,10-04-2025,Delivered
O18154,C1525,10-04-2025,
O18155,C1512,10-04-2025,Placed
O18156,C1403,10-04-2025,Shipped
O18157,C1171,10-04-2025,Placed
O18158,C1480,10-04-2025,Shipped
O18159,C1866,10-04-2025,Shipped
O18160,C1247,10-04-2025,Delivered
O18161,C1473,11-04-2025,Shipped
O18162,C1465,11-04-2025,Shipped
O18163,C1727,11-04-2025,Placed
O18164,C1730,11-04-2025,Shipped
O18165,C1165,11-04-2025,Placed
O18166,C1068,11-04-2025,Cancelled
O18167,C1139,11-04-2025,Placed
O18168,C1294,11-04-2025,Cancelled
O18169,C1541,11-04-2025,Cancelled
O18170,C1693,11-04-2025,
O18171,C1563,11-04-2025,Cancelled
O18172,C1910,11-04-2025,Cancelled
O18173,C1985,11-04-2025,Delivered
O18174,C1805,11-04-2025,Cancelled
O18175,C1769,11-04-2025,Delivered
O18176,C1536,11-04-2025,Cancelled
O18177,C1170,11-04-2025,Cancelled
O18178,C1129,11-04-2025,Placed
O18179,C1211,11-04-2025,Placed
O18180,C1614,11-04-2025,Delivered
O18181,C1862,11-04-2025,Delivered
O18182,C1118,11-04-2025,Cancelled
O18183,C1391,11-04-2025,Cancelled
O18184,C1306,11-04-2025,Delivered
O18185,C1024,11-04-2025,Delivered
O18186,C1498,11-04-2025,Shipped
O18187,C1768,11-04-2025,Placed
O18188,C1220,11-04-2025,Cancelled
O18189,C1793,11-04-2025,Shipped
O18190,C1460,11-04-2025,Shipped
O18191,C1664,11-04-2025,Delivered
O18192,C1405,11-04-2025,Shipped
O18193,C1145,11-04-2025,Placed
O18194,C1922,11-04-2025,Shipped
O18195,C1925,11-04-2025,Cancelled
O18196,C1258,11-04-2025,Cancelled
O18197,C1408,11-04-2025,Cancelled
O18198,C1729,11-04-2025,Cancelled
O18199,C1380,11-04-2025,Shipped
O18200,C1474,11-04-2025,Shipped
O18201,C1425,11-04-2025,Placed
O18202,C1251,11-04-2025,Shipped
O18203,C1918,11-04-2025,Placed
O18204,C1302,11-04-2025,Delivered
O18205,C1054,11-04-2025,Delivered
O18206,C1476,11-04-2025,Cancelled
O18207,C1908,11-04-2025,Cancelled
O18208,C1079,11-04-2025,Delivered
O18209,C1363,11-04-2025,Cancelled
O18210,C1041,11-04-2025,Cancelled
O18211,C1069,11-04-2025,Delivered
O18212,C1339,11-04-2025,Shipped
O18213,C1317,11-04-2025,Shipped
O18214,C1011,11-04-2025,Placed
O18215,C1149,11-04-2025,Delivered
O18216,C1061,11-04-2025,Placed
O18217,C1521,11-04-2025,Shipped
O18218,C1645,11-04-2025,Delivered
O18219,C1024,11-04-2025,Cancelled
O18220,C1413,11-04-2025,Delivered
O18221,C1817,11-04-2025,Cancelled
O18222,C1355,11-04-2025,Delivered
O18223,C1291,11-04-2025,Delivered
O18224,C1052,11-04-2025,Placed
O18225,C1904,11-04-2025,Cancelled
O18226,C1776,11-04-2025,Cancelled
O18227,C1443,11-04-2025,Placed
O18228,C1682,11-04-2025,Placed
O18229,C1991,11-04-2025,Shipped
O18230,C1955,11-04-2025,
O18231,C1338,11-04-2025,Cancelled
O18232,C1749,11-04-2025,Delivered
O18233,C1147,11-04-2025,Shipped
O18234,C1780,11-04-2025,Shipped
O18235,C1095,11-04-2025,Cancelled
O18236,C1282,11-04-2025,Cancelled
O18237,C1225,11-04-2025,Placed
O18238,C1045,11-04-2025,Delivered
O18239,C1012,11-04-2025,Shipped
O18240,C1199,11-04-2025,Cancelled
O18241,C1582,11-04-2025,Shipped
O18242,C1427,11-04-2025,Shipped
O18243,C1437,11-04-2025,Delivered
O18244,C1938,11-04-2025,Shipped
O18245,C1000,11-04-2025,Placed
O18246,C1167,11-04-2025,Placed
O18247,C1271,11-04-2025,Cancelled
O18248,C1805,11-04-2025,Placed
O18249,C1224,11-04-2025,Cancelled
O18250,C1937,11-04-2025,Shipped
O18251,C1947,11-04-2025,Cancelled
O18252,C1081,12-04-2025,Cancelled
O18253,C1831,12-04-2025,Delivered
O18254,C1631,12-04-2025,Delivered
O18255,C1871,12-04-2025,Cancelled
O18256,C1978,12-04-2025,Delivered
O18257,C1590,12-04-2025,Delivered
O18258,C1646,12-04-2025,Delivered
O18259,C1539,12-04-2025,Shipped
O18260,C1683,12-04-2025,Delivered
O18261,C1825,12-04-2025,Shipped
O18262,C1231,12-04-2025,Placed
O18263,C1444,12-04-2025,Cancelled
O18264,C1278,12-04-2025,Delivered
O18265,C1962,12-04-2025,Delivered
O18266,C1510,12-04-2025,Cancelled
O18267,C1052,12-04-2025,Delivered
O18268,C1820,12-04-2025,Delivered
O18269,C1109,12-04-2025,Shipped
O18270,C1568,12-04-2025,Shipped
O18271,C1864,12-04-2025,Shipped
O18272,C1901,12-04-2025,
O18273,C1475,12-04-2025,Shipped
O18274,C1948,12-04-2025,
O18275,C1714,12-04-2025,Delivered
O18276,C1422,12-04-2025,Cancelled
O18277,C1429,12-04-2025,Delivered
O18278,C1306,12-04-2025,Placed
O18279,C1248,12-04-2025,Shipped
O18280,C1638,12-04-2025,Cancelled
O18281,C1971,12-04-2025,Placed
O18282,C1793,12-04-2025,Delivered
O18283,C1948,12-04-2025,Placed
O18284,C1446,12-04-2025,Cancelled
O18285,C1834,12-04-2025,Cancelled
O18286,C1157,12-04-2025,Cancelled
O18287,C1484,12-04-2025,Placed
O18288,C1341,12-04-2025,Delivered
O18289,C1121,12-04-2025,Delivered
O18290,C1241,12-04-2025,Cancelled
O18291,C1900,12-04-2025,Cancelled
O18292,C1950,12-04-2025,Cancelled
O18293,C1602,12-04-2025,Shipped
O18294,C1415,12-04-2025,Cancelled
O18295,C1869,12-04-2025,Shipped
O18296,C1293,12-04-2025,Shipped
O18297,C1625,12-04-2025,Shipped
O18298,C1344,12-04-2025,Shipped
O18299,C1612,12-04-2025,Delivered
O18300,C1607,12-04-2025,Cancelled
O18301,C1103,13-04-2025,Placed
O18302,C1084,13-04-2025,Placed
O18303,C1153,13-04-2025,Cancelled
O18304,C1504,13-04-2025,Placed
O18305,C1956,13-04-2025,Shipped
O18306,C1052,13-04-2025,Placed
O18307,C1482,13-04-2025,Shipped
O18308,C1033,13-04-2025,Shipped
O18309,C1298,13-04-2025,Delivered
O18310,C1695,13-04-2025,Delivered
O18311,C1682,13-04-2025,Placed
O18312,C1041,13-04-2025,Shipped
O18313,C1914,13-04-2025,Delivered
O18314,C1338,13-04-2025,
O18315,C1039,13-04-2025,Placed
O18316,C1040,13-04-2025,Placed
O18317,C1841,13-04-2025,Shipped
O18318,C1808,13-04-2025,Shipped
O18319,C1918,13-04-2025,Cancelled
O18320,C1843,13-04-2025,Cancelled
O18321,C1110,13-04-2025,Delivered
O18322,C1607,13-04-2025,Delivered
O18323,C1630,13-04-2025,Placed
O18324,C1851,13-04-2025,Delivered
O18325,C1141,13-04-2025,Placed
O18326,C1473,13-04-2025,Delivered
O18327,C1161,13-04-2025,Placed
O18328,C1508,13-04-2025,Shipped
O18329,C1705,13-04-2025,Delivered
O18330,C1032,13-04-2025,Cancelled
O18331,C1872,13-04-2025,Delivered
O18332,C1680,13-04-2025,Shipped
O18333,C1711,13-04-2025,Cancelled
O18334,C1829,13-04-2025,Cancelled
O18335,C1367,13-04-2025,Delivered
O18336,C1300,13-04-2025,Cancelled
O18337,C1428,13-04-2025,Shipped
O18338,C1813,13-04-2025,Delivered
O18339,C1682,13-04-2025,Delivered
O18340,C1215,13-04-2025,Shipped
O18341,C1472,13-04-2025,Shipped
O18342,C1037,14-04-2025,Placed
O18343,C1060,14-04-2025,Placed
O18344,C1151,14-04-2025,Placed
O18345,C1459,14-04-2025,Shipped
O18346,C1152,14-04-2025,Placed
O18347,C1289,14-04-2025,Delivered
