order_id,ship_date,delivery_date,delivery_status,courier
O18005,2025-04-10,2025-04-14,On Time,UPS
O18006,2025-04-11,,On Time,FedEx
O18007,2025-04-12,2025-04-17,On Time,Amazon Logistics
O18008,2025-04-12,2025-04-15,Late,Amazon Logistics
O18009,2025-04-12,2025-04-17,On Time,Amazon Logistics
O18010,2025-04-11,2025-04-15,On Time,DHL
O18012,2025-04-11,2025-04-15,Late,DHL
O18014,2025-04-10,2025-04-15,On Time,UPS
O18015,2025-04-11,2025-04-13,On Time,UPS
O18016,2025-04-11,2025-04-15,On Time,FedEx
O18017,2025-04-12,2025-04-14,Late,DHL
O18018,2025-04-12,,On Time,UPS
O18020,2025-04-12,2025-04-16,On Time,Amazon Logistics
O18021,2025-04-10,2025-04-13,Late,FedEx
O18022,2025-04-11,2025-04-13,Late,Amazon Logistics
O18023,2025-04-11,2025-04-15,Late,FedEx
O18025,2025-04-11,2025-04-16,Late,FedEx
O18027,2025-04-12,2025-04-17,Late,Amazon Logistics
O18029,2025-04-11,,Late,Amazon Logistics
O18030,2025-04-10,2025-04-14,On Time,DHL
O18036,2025-04-11,2025-04-14,Late,UPS
O18038,2025-04-12,2025-04-14,On Time,DHL
O18040,2025-04-11,2025-04-14,On Time,FedEx
O18045,2025-04-12,2025-04-14,On Time,Amazon Logistics
O18046,2025-04-11,2025-04-15,Late,Amazon Logistics
O18051,2025-04-12,,Late,DHL
O18057,2025-04-12,2025-04-16,Late,FedEx
O18059,2025-04-12,2025-04-15,Late,FedEx
O18060,2025-04-11,2025-04-13,Late,FedEx
O18061,2025-04-12,2025-04-17,On Time,Amazon Logistics
O18062,2025-04-12,2025-04-14,On Time,DHL
O18064,2025-04-11,2025-04-13,Late,FedEx
O18065,2025-04-11,2025-04-13,On Time,DHL
O18068,2025-04-11,2025-04-14,Late,UPS
O18069,2025-04-12,2025-04-16,Late,UPS
O18073,2025-04-10,2025-04-15,On Time,FedEx
O18074,2025-04-12,,Late,DHL
O18075,2025-04-12,,On Time,DHL
O18076,2025-04-12,2025-04-15,On Time,FedEx
O18078,2025-04-12,2025-04-14,Late,UPS
O18079,2025-04-12,,Late,Amazon Logistics
O18081,2025-04-12,2025-04-17,Late,DHL
O18085,2025-04-12,2025-04-15,Late,FedEx
O18088,2025-04-11,,Late,DHL
O18090,2025-04-10,2025-04-13,On Time,DHL
O18094,2025-04-12,2025-04-16,On Time,DHL
O18095,2025-04-10,,On Time,DHL
O18099,2025-04-12,2025-04-16,On Time,UPS
O18100,2025-04-12,2025-04-17,Late,DHL
O18101,2025-04-13,,On Time,FedEx
O18102,2025-04-12,2025-04-17,On Time,DHL
O18103,2025-04-12,,Late,FedEx
O18106,2025-04-12,2025-04-16,Late,Amazon Logistics
O18109,2025-04-13,2025-04-17,On Time,UPS
O18115,2025-04-11,2025-04-15,On Time,FedEx
O18116,2025-04-11,2025-04-14,Late,UPS
O18117,2025-04-12,2025-04-17,On Time,DHL
O18118,2025-04-12,2025-04-14,On Time,Amazon Logistics
O18119,2025-04-12,,On Time,UPS
O18120,2025-04-13,2025-04-17,On Time,Amazon Logistics
O18122,2025-04-12,2025-04-17,Late,DHL
O18123,2025-04-12,2025-04-17,On Time,FedEx
O18124,2025-04-11,2025-04-16,On Time,DHL
O18127,2025-04-11,2025-04-14,On Time,Amazon Logistics
O18128,2025-04-12,2025-04-15,On Time,UPS
O18129,2025-04-12,2025-04-17,On Time,Amazon Logistics
O18131,2025-04-12,2025-04-17,Late,FedEx
O18133,2025-04-12,2025-04-16,On Time,Amazon Logistics
O18137,2025-04-13,2025-04-15,Late,UPS
O18140,2025-04-11,2025-04-16,On Time,UPS
O18142,2025-04-13,2025-04-17,On Time,UPS
O18145,2025-04-12,2025-04-15,Late,FedEx
O18148,2025-04-12,2025-04-14,On Time,Amazon Logistics
O18149,2025-04-12,2025-04-14,Late,FedEx
O18150,2025-04-13,2025-04-16,Late,FedEx
O18152,2025-04-13,2025-04-17,Late,DHL
O18153,2025-04-11,2025-04-13,Late,FedEx
O18156,2025-04-11,2025-04-15,Late,FedEx
O18158,2025-04-13,2025-04-18,Late,DHL
O18159,2025-04-12,2025-04-15,Late,UPS
O18160,2025-04-13,2025-04-18,On Time,Amazon Logistics
O18161,2025-04-12,2025-04-16,On Time,DHL
O18162,2025-04-12,2025-04-15,On Time,FedEx
O18164,2025-04-13,2025-04-16,On Time,DHL
O18173,2025-04-13,,On Time,FedEx
O18175,2025-04-13,2025-04-18,On Time,FedEx
O18180,2025-04-14,2025-04-18,Late,Amazon Logistics
O18181,2025-04-14,2025-04-18,On Time,FedEx
O18184,2025-04-13,2025-04-18,Late,FedEx
O18185,2025-04-14,,On Time,DHL
O18186,2025-04-12,,Late,UPS
O18189,2025-04-12,2025-04-14,On Time,Amazon Logistics
O18190,2025-04-12,,On Time,FedEx
O18191,2025-04-12,2025-04-16,Late,UPS
O18192,2025-04-13,2025-04-17,On Time,UPS
O18194,2025-04-12,2025-04-17,On Time,UPS
O18199,2025-04-13,2025-04-15,On Time,UPS
O18200,2025-04-13,2025-04-16,On Time,UPS
O18202,2025-04-13,2025-04-18,Late,DHL
O18204,2025-04-12,2025-04-15,On Time,FedEx
O18205,2025-04-14,2025-04-17,Late,DHL
O18208,2025-04-12,2025-04-16,On Time,Amazon Logistics
O18211,2025-04-13,2025-04-16,Late,FedEx
O18212,2025-04-12,2025-04-16,On Time,UPS
O18213,2025-04-12,2025-04-14,On Time,DHL
O18215,2025-04-14,2025-04-19,On Time,Amazon Logistics
O18217,2025-04-14,2025-04-19,On Time,UPS
O18218,2025-04-13,2025-04-15,Late,UPS
O18220,2025-04-14,2025-04-17,On Time,FedEx
O18222,2025-04-12,2025-04-15,On Time,DHL
O18223,2025-04-14,,On Time,Amazon Logistics
O18229,2025-04-13,2025-04-15,On Time,DHL
O18232,2025-04-12,2025-04-15,On Time,UPS
O18233,2025-04-13,2025-04-16,Late,UPS
O18234,2025-04-14,2025-04-17,Late,FedEx
O18238,2025-04-14,2025-04-18,Late,DHL
O18239,2025-04-13,2025-04-16,Late,UPS
O18241,2025-04-13,2025-04-16,Late,FedEx
O18242,2025-04-12,2025-04-14,On Time,Amazon Logistics
O18243,2025-04-12,2025-04-14,On Time,Amazon Logistics
O18244,2025-04-14,,Late,DHL
O18250,2025-04-13,2025-04-17,Late,Amazon Logistics
O18253,2025-04-13,2025-04-18,Late,DHL
O18254,2025-04-15,2025-04-18,Late,DHL
O18256,2025-04-14,2025-04-17,Late,DHL
O18257,2025-04-15,2025-04-18,On Time,FedEx
O18258,2025-04-13,2025-04-18,Late,UPS
O18259,2025-04-15,2025-04-18,On Time,DHL
O18260,2025-04-14,2025-04-17,Late,DHL
O18261,2025-04-13,,Late,UPS
O18264,2025-04-14,2025-04-16,On Time,FedEx
O18265,2025-04-13,2025-04-16,On Time,UPS
O18267,2025-04-13,2025-04-16,On Time,DHL
O18268,2025-04-14,2025-04-16,On Time,UPS
O18269,2025-04-15,2025-04-19,On Time,DHL
O18270,2025-04-14,2025-04-17,Late,Amazon Logistics
O18271,2025-04-14,2025-04-19,On Time,Amazon Logistics
O18272,2025-04-15,2025-04-19,On Time,FedEx
O18273,2025-04-14,2025-04-16,On Time,DHL
O18275,2025-04-15,2025-04-20,On Time,FedEx
O18277,2025-04-14,2025-04-17,On Time,DHL
O18279,2025-04-15,2025-04-17,Late,UPS
O18282,2025-04-13,,On Time,FedEx
O18288,2025-04-13,2025-04-15,Late,FedEx
O18289,2025-04-13,2025-04-17,On Time,DHL
O18293,2025-04-13,2025-04-17,Late,Amazon Logistics
O18295,2025-04-15,2025-04-19,Late,FedEx
O18296,2025-04-14,2025-04-19,On Time,UPS
O18297,2025-04-13,2025-04-15,Late,Amazon Logistics
O18298,2025-04-15,2025-04-18,Late,DHL
O18299,2025-04-14,2025-04-18,On Time,FedEx
O18305,2025-04-16,2025-04-18,Late,UPS
O18307,2025-04-14,,Late,Amazon Logistics
O18308,2025-04-16,2025-04-21,Late,UPS
O18309,2025-04-14,2025-04-18,On Time,FedEx
O18310,2025-04-16,2025-04-20,On Time,Amazon Logistics
O18312,2025-04-15,2025-04-19,Late,DHL
O18313,2025-04-15,2025-04-18,Late,DHL
O18317,2025-04-15,2025-04-18,On Time,FedEx
O18318,2025-04-14,2025-04-16,On Time,FedEx
O18321,2025-04-16,2025-04-19,Late,Amazon Logistics
O18322,2025-04-15,2025-04-20,On Time,FedEx
O18324,2025-04-15,2025-04-19,Late,DHL
O18326,2025-04-16,2025-04-21,On Time,Amazon Logistics
O18328,2025-04-14,2025-04-16,On Time,FedEx
O18329,2025-04-15,2025-04-18,Late,FedEx
O18331,2025-04-14,2025-04-19,On Time,UPS
O18332,2025-04-16,2025-04-19,On Time,DHL
O18335,2025-04-15,2025-04-18,On Time,Amazon Logistics
O18337,2025-04-16,2025-04-19,On Time,FedEx
O18338,2025-04-15,2025-04-20,Late,DHL
O18339,2025-04-14,2025-04-18,Late,Amazon Logistics
O18340,2025-04-14,2025-04-17,Late,DHL
O18341,2025-04-16,2025-04-19,On Time,UPS
O18345,2025-04-15,,On Time,FedEx
O18347,2025-04-17,2025-04-22,On Time,FedEx
O18348,2025-04-16,2025-04-20,On Time,FedEx
O18349,2025-04-17,2025-04-22,Late,UPS
O18352,2025-04-15,2025-04-17,Late,UPS
O18353,2025-04-15,2025-04-17,Late,Amazon Logistics
O18356,2025-04-16,2025-04-21,Late,FedEx
O18357,2025-04-17,,On Time,Amazon Logistics
O18360,2025-04-15,2025-04-19,On Time,FedEx
O18361,2025-04-16,2025-04-20,On Time,FedEx
O18364,2025-04-17,2025-04-20,On Time,Amazon Logistics
O18365,2025-04-16,2025-04-21,Late,DHL
O18366,2025-04-16,2025-04-20,On Time,FedEx
O18368,2025-04-16,2025-04-19,Late,Amazon Logistics
O18369,2025-04-15,2025-04-20,On Time,Amazon Logistics
O18370,2025-04-17,2025-04-21,Late,UPS
O18371,2025-04-15,2025-04-17,Late,DHL
O18373,2025-04-16,2025-04-21,On Time,FedEx
O18375,2025-04-16,2025-04-18,Late,UPS
O18377,2025-04-16,2025-04-21,Late,DHL
O18378,2025-04-16,2025-04-21,On Time,Amazon Logistics
O18379,2025-04-15,2025-04-19,On Time,DHL
O18382,2025-04-17,2025-04-20,Late,UPS
O18383,2025-04-17,2025-04-21,On Time,Amazon Logistics
O18384,2025-04-16,2025-04-18,Late,Amazon Logistics
O18387,2025-04-16,2025-04-20,Late,DHL
O18388,2025-04-15,2025-04-18,On Time,Amazon Logistics
O18389,2025-04-16,2025-04-19,Late,Amazon Logistics
O18391,2025-04-17,2025-04-22,Late,Amazon Logistics
O18393,2025-04-15,2025-04-20,Late,UPS
O18395,2025-04-17,2025-04-19,On Time,DHL
O18400,2025-04-15,2025-04-18,On Time,Amazon Logistics
O18401,2025-04-18,2025-04-22,Late,Amazon Logistics
O18402,2025-04-17,2025-04-22,Late,FedEx
O18404,2025-04-16,2025-04-21,On Time,FedEx
O18405,2025-04-18,2025-04-21,On Time,DHL
O18406,2025-04-18,2025-04-23,On Time,FedEx
O18407,2025-04-17,2025-04-21,Late,Amazon Logistics
O18408,2025-04-18,2025-04-21,On Time,Amazon Logistics
O18413,2025-04-17,2025-04-22,Late,FedEx
O18415,2025-04-16,2025-04-19,On Time,FedEx
O18417,2025-04-18,2025-04-22,Late,FedEx
O18418,2025-04-17,2025-04-20,On Time,UPS
O18420,2025-04-17,2025-04-20,Late,Amazon Logistics
O18422,2025-04-16,2025-04-21,Late,FedEx
O18423,2025-04-16,2025-04-20,Late,FedEx
O18425,2025-04-16,2025-04-20,On Time,FedEx
O18426,2025-04-17,2025-04-21,Late,UPS
O18429,2025-04-17,2025-04-21,On Time,Amazon Logistics
O18430,2025-04-16,,On Time,Amazon Logistics
O18431,2025-04-16,2025-04-21,Late,FedEx
O18432,2025-04-17,,Late,UPS
O18434,2025-04-18,,Late,UPS
O18436,2025-04-17,2025-04-22,Late,DHL
O18438,2025-04-17,2025-04-20,On Time,UPS
O18441,2025-04-17,2025-04-21,Late,UPS
O18442,2025-04-16,2025-04-19,On Time,DHL
O18443,2025-04-18,2025-04-23,Late,DHL
O18448,2025-04-17,2025-04-22,On Time,Amazon Logistics
O18451,2025-04-18,2025-04-21,Late,DHL
O18452,2025-04-18,2025-04-23,On Time,DHL
O18453,2025-04-17,2025-04-19,On Time,DHL
O18456,2025-04-17,2025-04-22,On Time,UPS
O18457,2025-04-16,2025-04-21,Late,UPS
O18458,2025-04-17,2025-04-19,Late,Amazon Logistics
O18459,2025-04-16,2025-04-18,On Time,DHL
O18460,2025-04-17,2025-04-20,Late,Amazon Logistics
O18464,2025-04-18,2025-04-23,Late,UPS
O18467,2025-04-16,2025-04-19,On Time,FedEx
O18470,2025-04-18,2025-04-21,Late,DHL
O18471,2025-04-18,2025-04-23,On Time,DHL
O18475,2025-04-17,2025-04-22,On Time,FedEx
O18476,2025-04-17,2025-04-21,Late,DHL
O18477,2025-04-18,2025-04-20,Late,FedEx
O18479,2025-04-18,2025-04-20,Late,FedEx
O18481,2025-04-16,2025-04-19,On Time,Amazon Logistics
O18484,2025-04-18,2025-04-23,Late,DHL
O18486,2025-04-16,2025-04-18,On Time,UPS
O18488,2025-04-16,,On Time,DHL
O18489,2025-04-16,2025-04-18,On Time,DHL
O18493,2025-04-17,2025-04-21,Late,FedEx
O18494,2025-04-16,2025-04-21,On Time,UPS
O18495,2025-04-18,2025-04-21,Late,FedEx
O18497,2025-04-17,2025-04-22,Late,FedEx
O18499,2025-04-16,2025-04-19,Late,DHL
O18501,2025-04-19,2025-04-24,Late,DHL
O18503,2025-04-18,2025-04-23,Late,FedEx
O18504,2025-04-19,2025-04-24,On Time,Amazon Logistics
O18506,2025-04-17,,On Time,UPS
O18509,2025-04-17,2025-04-22,On Time,UPS
O18510,2025-04-17,2025-04-21,On Time,DHL
O18512,2025-04-18,2025-04-20,Late,UPS
O18515,2025-04-17,2025-04-21,On Time,UPS
O18517,2025-04-17,2025-04-20,Late,UPS
O18518,2025-04-18,2025-04-22,On Time,DHL
O18522,2025-04-19,2025-04-23,On Time,Amazon Logistics
O18528,2025-04-19,2025-04-24,Late,FedEx
O18530,2025-04-17,2025-04-21,On Time,Amazon Logistics
O18531,2025-04-18,2025-04-21,On Time,UPS
O18532,2025-04-19,2025-04-24,Late,UPS
O18533,2025-04-17,2025-04-20,On Time,FedEx
O18536,2025-04-17,,On Time,Amazon Logistics
O18537,2025-04-19,,Late,Amazon Logistics
O18538,2025-04-17,2025-04-21,On Time,Amazon Logistics
O18540,2025-04-18,2025-04-21,Late,FedEx
O18541,2025-04-17,2025-04-21,On Time,Amazon Logistics
O18542,2025-04-17,2025-04-22,On Time,Amazon Logistics
O18545,2025-04-17,2025-04-22,Late,UPS
O18546,2025-04-17,2025-04-21,Late,UPS
O18548,2025-04-19,2025-04-23,Late,UPS
O18549,2025-04-17,2025-04-22,On Time,FedEx
O18554,2025-04-17,2025-04-20,On Time,DHL
O18555,2025-04-19,,On Time,DHL
O18556,2025-04-19,2025-04-24,Late,UPS
O18557,2025-04-19,2025-04-22,Late,UPS
O18559,2025-04-18,2025-04-22,Late,Amazon Logistics
O18561,2025-04-19,2025-04-21,On Time,FedEx
O18565,2025-04-19,2025-04-24,Late,Amazon Logistics
O18568,2025-04-17,2025-04-20,Late,FedEx
O18572,2025-04-18,2025-04-20,On Time,FedEx
O18573,2025-04-17,,Late,FedEx
O18575,2025-04-17,2025-04-22,On Time,UPS
O18577,2025-04-18,2025-04-20,Late,Amazon Logistics
O18578,2025-04-17,2025-04-19,On Time,FedEx
O18579,2025-04-19,2025-04-24,Late,FedEx
O18581,2025-04-19,2025-04-22,On Time,UPS
O18582,2025-04-17,2025-04-19,On Time,DHL
O18584,2025-04-19,,Late,DHL
O18591,2025-04-19,2025-04-21,Late,Amazon Logistics
O18593,2025-04-19,2025-04-23,On Time,Amazon Logistics
O18594,2025-04-19,2025-04-21,Late,Amazon Logistics
O18595,2025-04-18,2025-04-22,Late,UPS
O18599,2025-04-19,2025-04-21,On Time,Amazon Logistics
O18600,2025-04-18,,Late,DHL
O18601,2025-04-19,2025-04-23,Late,DHL
O18604,2025-04-19,2025-04-24,Late,UPS
O18605,2025-04-19,2025-04-23,On Time,DHL
O18606,2025-04-18,2025-04-23,On Time,Amazon Logistics
O18607,2025-04-19,2025-04-21,On Time,Amazon Logistics
O18609,2025-04-20,2025-04-24,Late,UPS
O18610,2025-04-19,2025-04-24,On Time,UPS
O18611,2025-04-19,2025-04-24,On Time,UPS
O18612,2025-04-19,2025-04-23,Late,DHL
O18613,2025-04-19,2025-04-22,On Time,UPS
O18615,2025-04-18,,Late,Amazon Logistics
O18619,2025-04-18,2025-04-21,Late,DHL
O18620,2025-04-18,2025-04-23,On Time,FedEx
O18621,2025-04-18,2025-04-20,Late,UPS
O18626,2025-04-19,2025-04-21,Late,DHL
O18628,2025-04-19,2025-04-23,Late,UPS
O18629,2025-04-19,2025-04-21,On Time,DHL
O18631,2025-04-20,2025-04-25,On Time,FedEx
O18632,2025-04-19,2025-04-22,On Time,DHL
O18634,2025-04-19,2025-04-22,On Time,UPS
O18636,2025-04-20,,On Time,UPS
O18637,2025-04-18,2025-04-22,Late,DHL
O18639,2025-04-19,,On Time,DHL
O18641,2025-04-18,2025-04-23,On Time,Amazon Logistics
O18642,2025-04-19,,On Time,FedEx
O18643,2025-04-18,2025-04-23,On Time,Amazon Logistics
O18646,2025-04-20,2025-04-22,On Time,FedEx
O18652,2025-04-20,2025-04-24,On Time,Amazon Logistics
O18653,2025-04-18,,Late,DHL
O18654,2025-04-18,2025-04-21,On Time,FedEx
O18658,2025-04-19,2025-04-22,On Time,UPS
O18660,2025-04-19,,Late,DHL
O18661,2025-04-19,,On Time,UPS
O18662,2025-04-19,2025-04-21,On Time,FedEx
O18664,2025-04-18,2025-04-21,On Time,DHL
O18665,2025-04-20,2025-04-23,Late,FedEx
O18667,2025-04-20,2025-04-24,On Time,UPS
O18668,2025-04-18,2025-04-20,Late,UPS
O18671,2025-04-20,2025-04-22,On Time,UPS
O18673,2025-04-19,2025-04-21,Late,Amazon Logistics
O18675,2025-04-18,,On Time,Amazon Logistics
O18676,2025-04-20,2025-04-25,Late,Amazon Logistics
O18678,2025-04-19,2025-04-22,Late,UPS
O18679,2025-04-19,2025-04-22,On Time,UPS
O18681,2025-04-19,2025-04-23,On Time,DHL
O18684,2025-04-19,2025-04-24,Late,Amazon Logistics
O18685,2025-04-18,,On Time,UPS
O18686,2025-04-20,2025-04-22,Late,Amazon Logistics
O18688,2025-04-20,,Late,Amazon Logistics
O18689,2025-04-18,2025-04-23,Late,Amazon Logistics
O18690,2025-04-18,2025-04-23,On Time,DHL
O18693,2025-04-20,2025-04-23,Late,UPS
O18695,2025-04-20,2025-04-25,On Time,FedEx
O18696,2025-04-20,2025-04-24,On Time,Amazon Logistics
O18699,2025-04-19,2025-04-22,On Time,FedEx
O18701,2025-04-18,2025-04-20,On Time,DHL
O18703,2025-04-20,2025-04-23,Late,UPS
O18706,2025-04-18,2025-04-21,Late,DHL
O18709,2025-04-19,2025-04-22,On Time,FedEx
O18710,2025-04-21,,Late,FedEx
O18711,2025-04-20,2025-04-24,Late,UPS
O18713,2025-04-21,2025-04-26,Late,DHL
O18715,2025-04-19,2025-04-22,Late,UPS
O18717,2025-04-20,2025-04-22,On Time,FedEx
O18718,2025-04-19,2025-04-21,Late,UPS
O18725,2025-04-19,2025-04-23,Late,FedEx
O18729,2025-04-20,2025-04-23,On Time,DHL
O18730,2025-04-19,2025-04-21,Late,DHL
O18731,2025-04-20,,On Time,FedEx
O18732,2025-04-20,2025-04-22,Late,DHL
O18737,2025-04-21,,Late,Amazon Logistics
O18738,2025-04-21,2025-04-25,On Time,FedEx
O18739,2025-04-21,2025-04-26,Late,DHL
O18741,2025-04-21,2025-04-26,On Time,DHL
O18742,2025-04-19,2025-04-24,Late,Amazon Logistics
O18744,2025-04-20,2025-04-22,On Time,Amazon Logistics
O18748,2025-04-20,2025-04-24,On Time,DHL
O18749,2025-04-21,2025-04-26,On Time,Amazon Logistics
O18750,2025-04-21,,Late,Amazon Logistics
O18751,2025-04-20,2025-04-25,Late,UPS
O18757,2025-04-21,2025-04-26,Late,DHL
O18759,2025-04-21,2025-04-23,On Time,UPS
O18761,2025-04-21,2025-04-24,Late,DHL
O18763,2025-04-20,2025-04-23,On Time,UPS
O18764,2025-04-21,2025-04-25,On Time,FedEx
O18766,2025-04-21,2025-04-23,On Time,Amazon Logistics
O18767,2025-04-21,,Late,UPS
O18768,2025-04-21,2025-04-24,Late,DHL
O18772,2025-04-20,2025-04-22,On Time,DHL
O18773,2025-04-21,2025-04-24,On Time,Amazon Logistics
O18780,2025-04-20,2025-04-22,On Time,Amazon Logistics
O18781,2025-04-22,2025-04-26,On Time,DHL
O18782,2025-04-21,2025-04-24,On Time,FedEx
O18783,2025-04-22,2025-04-25,Late,Amazon Logistics
O18784,2025-04-21,2025-04-23,On Time,Amazon Logistics
O18785,2025-04-21,2025-04-23,Late,Amazon Logistics
O18786,2025-04-22,2025-04-26,On Time,FedEx
O18790,2025-04-22,2025-04-26,On Time,FedEx
O18791,2025-04-20,2025-04-25,On Time,DHL
O18792,2025-04-20,2025-04-23,Late,FedEx
O18794,2025-04-20,2025-04-24,On Time,FedEx
O18795,2025-04-20,2025-04-22,Late,Amazon Logistics
O18801,2025-04-20,2025-04-25,On Time,FedEx
O18803,2025-04-21,2025-04-26,Late,FedEx
O18805,2025-04-22,2025-04-26,Late,Amazon Logistics
O18807,2025-04-20,2025-04-24,Late,UPS
O18813,2025-04-21,2025-04-23,Late,UPS
O18814,2025-04-21,2025-04-23,On Time,Amazon Logistics
O18816,2025-04-21,2025-04-25,Late,UPS
O18817,2025-04-22,2025-04-27,Late,DHL
O18818,2025-04-22,,Late,DHL
O18820,2025-04-22,2025-04-27,Late,UPS
O18821,2025-04-21,2025-04-25,On Time,FedEx
O18824,2025-04-21,2025-04-23,Late,FedEx
O18825,2025-04-21,2025-04-26,Late,Amazon Logistics
O18826,2025-04-21,,Late,FedEx
O18827,2025-04-22,2025-04-27,On Time,UPS
O18830,2025-04-20,2025-04-23,On Time,UPS
O18833,2025-04-22,2025-04-26,Late,Amazon Logistics
O18838,2025-04-21,2025-04-26,On Time,UPS
O18839,2025-04-21,2025-04-24,Late,UPS
O18840,2025-04-20,2025-04-25,Late,UPS
O18843,2025-04-21,2025-04-24,On Time,Amazon Logistics
O18844,2025-04-21,,Late,DHL
O18845,2025-04-21,2025-04-26,On Time,DHL
O18846,2025-04-21,2025-04-23,Late,FedEx
O18851,2025-04-22,,On Time,UPS
O18852,2025-04-21,2025-04-24,Late,DHL
O18854,2025-04-20,2025-04-24,Late,FedEx
O18856,2025-04-22,2025-04-26,On Time,UPS
O18857,2025-04-22,2025-04-25,On Time,Amazon Logistics
O18858,2025-04-22,2025-04-24,On Time,FedEx
O18859,2025-04-20,2025-04-23,On Time,UPS
O18861,2025-04-23,2025-04-25,On Time,Amazon Logistics
O18863,2025-04-22,2025-04-26,Late,FedEx
O18864,2025-04-21,,On Time,Amazon Logistics
O18865,2025-04-21,2025-04-23,On Time,DHL
O18866,2025-04-22,2025-04-26,Late,FedEx
O18867,2025-04-21,2025-04-25,Late,FedEx
O18868,2025-04-21,2025-04-25,On Time,FedEx
O18870,2025-04-22,2025-04-24,On Time,Amazon Logistics
O18871,2025-04-23,2025-04-27,On Time,DHL
O18878,2025-04-22,2025-04-27,On Time,UPS
O18880,2025-04-21,2025-04-23,Late,Amazon Logistics
O18881,2025-04-23,2025-04-26,On Time,FedEx
O18883,2025-04-23,2025-04-26,Late,DHL
O18890,2025-04-23,2025-04-25,Late,FedEx
O18894,2025-04-22,2025-04-24,On Time,FedEx
O18899,2025-04-22,2025-04-26,On Time,UPS
O18904,2025-04-23,2025-04-25,On Time,DHL
O18908,2025-04-21,2025-04-23,On Time,DHL
O18909,2025-04-22,,On Time,FedEx
O18910,2025-04-21,2025-04-25,On Time,FedEx
O18912,2025-04-23,2025-04-25,Late,Amazon Logistics
O18915,2025-04-23,2025-04-26,Late,UPS
O18916,2025-04-23,2025-04-27,Late,FedEx
O18917,2025-04-23,2025-04-25,Late,FedEx
O18920,2025-04-22,2025-04-25,Late,FedEx
O18922,2025-04-21,2025-04-25,On Time,UPS
O18923,2025-04-22,2025-04-26,Late,FedEx
O18924,2025-04-21,2025-04-26,Late,FedEx
O18925,2025-04-23,2025-04-26,On Time,Amazon Logistics
O18926,2025-04-23,2025-04-28,On Time,Amazon Logistics
O18927,2025-04-22,2025-04-25,Late,Amazon Logistics
O18928,2025-04-23,,On Time,FedEx
O18930,2025-04-21,2025-04-23,On Time,DHL
O18932,2025-04-22,2025-04-27,On Time,DHL
O18935,2025-04-22,2025-04-26,Late,UPS
O18937,2025-04-22,2025-04-24,Late,Amazon Logistics
O18943,2025-04-21,,Late,Amazon Logistics
O18946,2025-04-21,2025-04-24,Late,UPS
O18948,2025-04-23,2025-04-28,On Time,Amazon Logistics
O18952,2025-04-22,2025-04-27,Late,DHL
O18954,2025-04-23,2025-04-25,On Time,DHL
O18955,2025-04-21,2025-04-25,Late,Amazon Logistics
O18956,2025-04-22,2025-04-26,On Time,FedEx
O18957,2025-04-22,,Late,Amazon Logistics
O18958,2025-04-21,2025-04-24,On Time,UPS
O18961,2025-04-21,2025-04-26,Late,UPS
O18964,2025-04-23,2025-04-28,Late,Amazon Logistics
O18965,2025-04-22,2025-04-27,Late,DHL
O18966,2025-04-22,2025-04-25,Late,UPS
O18968,2025-04-22,,On Time,DHL
O18971,2025-04-23,,Late,Amazon Logistics
O18972,2025-04-24,,On Time,UPS
O18974,2025-04-24,2025-04-27,On Time,DHL
O18976,2025-04-23,2025-04-27,On Time,UPS
O18977,2025-04-22,2025-04-27,Late,DHL
O18980,2025-04-22,2025-04-27,Late,FedEx
O18983,2025-04-23,2025-04-28,On Time,Amazon Logistics
O18985,2025-04-22,2025-04-27,Late,UPS
O18986,2025-04-24,2025-04-28,Late,DHL
O18989,2025-04-23,2025-04-26,On Time,DHL
O18992,2025-04-24,2025-04-28,On Time,UPS
O18994,2025-04-24,2025-04-26,Late,UPS
O18995,2025-04-22,2025-04-27,On Time,FedEx
O18997,2025-04-23,2025-04-26,On Time,Amazon Logistics
O18998,2025-04-22,2025-04-26,Late,DHL
O19001,2025-04-24,2025-04-26,Late,FedEx
O19002,2025-04-23,,On Time,UPS
O19003,2025-04-24,2025-04-27,Late,DHL
O19004,2025-04-23,2025-04-25,On Time,UPS
O19005,2025-04-23,2025-04-25,Late,FedEx
O19006,2025-04-24,2025-04-26,On Time,FedEx
O19007,2025-04-24,2025-04-27,On Time,FedEx
O19017,2025-04-23,,Late,UPS
O19018,2025-04-24,2025-04-28,Late,DHL
O19019,2025-04-23,2025-04-28,Late,Amazon Logistics
